text,label
ምሳሌ መሰረት እንዲሰሩ ያድርጉ,0
የበቃ,1
እርግፍ እርግፍ አለች,1
ለዛ ሙጥጤ,1
ለመከላከል በውስጣችን ያለ,0
ፍርድ ቀጠነ,1
አሽከራቸዉ በሞተበት,0
ኢንፎርሜሽን ቴክኖሎጅ,0
ቀለም ገባው,1
ብትን ስራ,1
እየተጠቀሙባቸው ከሚገኙት,0
እርማትና ተገቢ ምጋቤ ምላሽ ይስጧቸው,0
ለምን አታነብም,0
ጠላው ተቆጣ,1
ቂጡን ጣለ,1
ስርአተነጥቦችን በተገቢው ቦታ በማስገባት,0
የተመለከቱ ጉዳዮችን ያካተቱ ይሆናሉ,0
የነበራት ወይዘሮ,0
ሀይ አለ,1
እንጨት ሰባሪ,1
ፈሱን ቆረጠ,1
ታጨች,0
የቀረቡ ቃላዊ ግጥሞች,0
አኳኋን,1
አንጀቱ ተቆረጠ,1
አጥግቦ ጣለ,0
ግኡዝ በድኔ ጋር ሰማኒያዬን ቀድጃለሁ,0
ቆርጦኝ,1
ስረ ነገር,1
ከዛጉዌ ስርወመንግስት,0
ጠመንጃውን አቃመ,1
በልጅነቴ ጋብቻ መሰረትኩ,0
በነገር ሸነቆጠው,1
በርካታ ግለሰቦች,0
ብድር መለሰ,1
መድሀኒቱ ከመቆረጡና,0
ስለሆነ,0
ቅርጥፍ አርጎ በላ,1
በአንድ ወጣት ብሄራዊ ሎተሪ,0
ሊበላ,1
ነገር ሰረሰረ,1
ዋንጫ ልቅለቃ,1
አደጋ ስላየ,0
ተማሪዎች የክለሳ ጥያቄዎችን,0
ከዚህ ጊዜ ጀምሮ ማእከላዊ መንግስት,0
መሮጥ መሸሽ,0
ርጋጭ ርጋጭ ይላል,1
ሆኖ ያቆራኘናል,0
ነገር ሰረሰረ,1
ለብሰሽ ፍጂው,1
መስታዉት ፊት,0
አብሮ ሳቀ,1
የመስፋፋትና የማደግ እድሉን ያገኘው,0
ለምኔ,1
የሚሰራበት አገር ስለሆነች,0
ሀሳብ መስጫ,0
እሺ በጎ,1
እኔ እንኳን እዚህ ደረጃ,0
አባቱ,1
ትእዛዛዊ አጋናኝ,0
በአይኑ አልዞር ብሎት,0
ቆቡን ቀደደ,1
እኩል ከመጠቀም,0
በገ ሰማይ,1
መለስ ቀለስ አለ,1
ራስሱ ዞረ,1
ቀባ ቆራጭ,1
ሽጉጥ ጠጣ,1
የሴት መዶሎቻ,1
ስወጣት,0
ለባህላዊ ህክምና ግብአት,0
ሰምና ወርቅ,1
ሰንካላ ምክንያት,1
የሰዋሰዉ ህግጋት,0
ከችግር ተገለለ አተረፈ,0
ሆነብኝ,1
የውሎ አበል,1
ቅሌም ይኸው,1
አንቅሮ ተፋው,1
ቅበ ቢስ,1
እሾህን በሾህ,1
ስልጠና ፍላጎት,0
ከሁለት በላይ መደበኛ ሀረጋት,0
ሆዱን በረበረው,1
መከራ አይተሽ አስተማርሺው,0
መምህርጋት ያስፈልጋል,0
ማጠፍ,0
የአማርኛ ቋንቋ በአፄ ሀይለ ስላሴ,0
አስፈላጊው ነገር የተሟላለት,0
በእያንዳንዱ ምእራፍ,0
መልካም ወጣት,0
ይብላኝለት,1
ሙልጭ አድርጎ ሰደበ,1
እንደሆነ,0
ክፍል ስድስት,0
ልብ ቀረው,1
ደመቅ ደምቅ አለ,0
አትቁጠርብኝ,1
ውድ መምህር,0
እጆችና እግሮች,0
ያም ሆኖ የኦፓል ማእድን,0
ሰማይ ዳሴ,1
ቀልቡን አሳጣሁት,1
ላድርግ ልጄ,0
ሰምና ወርቅ,1
አፍፉን ለቀቀ,1
የምስጥ ቤት,1
ልብ ተሰምቶት,0
የሰጠ ይታክታል,1
ሾላ በድፍን,1
ህግ አውጭ,0
በራሪ ወረቀት,1
ተቆረቆረ,1
ቆቡን ጣለ,1
ሀሳብ ያዘዉ,0
ባላባት,1
ቤት ከቤቱ ገባ,1
ተቆለለበት,1
መሰረት በማድረግ,0
አባቶቻችን ሰልጥነዋል,0
ክፉ ስም ቀባ,1
የሰሯቸው ስራዎች,0
ተስፋ ስጠ,0
ቤተ ሰሪ,0
ጠጁን ለበለበው,1
ኋሊት,1
ልበ ተራራ,1
ፍቃድ ሞላ,1
በትክክል እንዲሰሩ በቂ ጊዜ ይስጧቸው,0
ነገር ቋጠረ,1
አንድ ሰበር,1
ለትምህርት ሄደው,0
በቃላዊ ግጥም መልክ,0
ስጋ,1
ህዝቡም ዙሪያቸውን በመታደም,0
እንደዘመናዊ ህክምና,0
ፍፁም ድሀ,0
ማድ ረጋጭ,1
ከውጭ ርዳታና ብድር ታገኛለች,0
አቋሞች በማሀበራዊነት የሚበለፅጉ እንጂ,0
አእምሮው ተመለሰ,1
ሰቀላ ቤት,1
ጥገኛ ሆኖ,0
ለማስወገድ የሚደረገው,0
የብርሀን ልጆች,1
ይለዋወጣል,1
እንደ ባትሪ ወለል አድርጎ,0
ስራ ፈት,1
ፊት ለፊት በቀጥታ,0
እንዲገልፁ በመጠየቅ,0
ሲሮጥ ያሰሩት,1
ሆዳም,1
ልብ አጣ,1
ባርያ ፈንጋይ,1
ቤተ ክርስትያን ሳመ,1
መቼ አጣሁት,1
እኔን,0
ልብስ አስቀደደ,1
አገር ውስጥ የሚቀበላቸው,0
እየከፋ ሄደ,0
ብዙ ልምድ,0
በቃል እንዲያቀርቡ በመጠየቅ ማረጋገጥ,0
መንገዶች,0
ብልሀት አለቀበት,1
ጉዳዩን አታርቀው,1
መለዮ ለበሾቹ እያዳፉ ከአስፈሪው,0
ራሱን አዋረደ,1
ልቡ ፈረሰ,1
ሆዱ ቆረጠ,1
አመስጋኝ አማሳኝ,1
ሳር እግዚአብሄር,1
እልልታው ቀለጠ,1
ብትባል እንጂ,0
ልበ ደፋር,1
መቼ አጣሁት,1
የሰጠ ይታክታል,1
ሞሰበ ወርቅ,0
ተማሪዎች በየግላቸው እንዲያነቡት ያድርጉ,0
ኢትዮጵያ ውስጥ,0
ደምወዝ ቆረጠ,1
ብቅል አይጠንሰስ,1
ቤት ማያ,1
የአውድ አመት,0
ቁጣው በረደ,1
አፄ ዮሀንስ,0
በቁሙ ቀበረው,1
አሉ ፊታዉራሪ,0
ብልት አወጣ,1
ሁለት ግስ,0
ትኩስ ትኩሱን,1
ልቅ,1
ሰአታት ሊሆን ይችላል,0
የቂል በትር,1
የወሰደውን ገንዘብ ተፋው,1
አመሳቅሎ ለበሰ,1
ደግ ቀን,1
ልበ ቆራጥ,1
ስም ለበስ,1
ጥቂት አመታት,0
ልበ ቀላል,1
ስርቅ ያለ,1
ቀን ወጣለት,1
ስለሆነ,1
አዎ ይደውላል,0
የሚመጡ በሙያቸው ስራ አያገኙም,0
ምድር ላይዋ ሳይሆን ውስጧም,0
ውሏችሁ,0
በእርሱ ላይ የደረሰው አልደነቀውም,0
ያለውና ለሰብእናችን ነፃነት የሚሰጥ,0
አማረኛ ቋንቋ,0
በጥፊ ለጠፈበት,1
አሸናው,1
ሰውነቱ ተረታ,1
ልብ ወረደው,1
ትኩረት ማድረግ,0
ጠቋሚ አገናዛቢና መጣኝ ቅፅላዊ ሀረግ,0
የት ሁነህ,1
ተገቢ አገላለፅ ልንጠቀማቸው ግድ ይላል,0
ሳረ በል,1
የሰጡትን ይይዛል,1
በማስተካከሉ በኩል የራሱን,0
ጎጃም አዘነ,0
የሚል ጭብጥ አለው,0
ሽሮ ወጥ,0
ደብረ ወርቅ,0
በመጨረሻም,0
ቋቱ ጠብ አለ,1
ነፋሱ ተነሳ,1
ቁም ስቅል አሳየ,1
ቁስለ ስጋ,1
ጥይቱን አርከፈከፈበት,1
ማየል መጠንከር,0
ለሁለቱ ከተማ መስተዳደሮች,0
ራሱን ሳተ,1
ቂጣ,1
ተቋጠረ,1
ብዙ የግብር ገቢ መሰብሰብ,0
ርስት ተመራ,1
ጎመን በጤና,0
ልበ ሙት,1
ተብላላ,1
ዘጠኙ ደግሞ,0
መልካም ባል,0
የቆየ,1
ቻሉ,0
ከሞት ተፋው,1
ሰነፍ ምርት,1
ንስሀ አባት,0
ታዳሸ ክፍቶችና ህያዋን,0
መሬት ቁና,1
ግብር አግባብነት ባላቸው ህጎች የሚጣል,0
ውሀ በላው,1
ሆዱ ቃረ,1
አይለመደኝም,1
ተወዳዳሪ ተፎካካሪ,0
ልቡ ሰባ,1
ከባህል ባህል,0
በመሰረተ ትምህርት ዘመቻ,0
ልበ ጥልቅ,1
መጠኑ ጨመረ,0
በኢኮኖሚያዊ ችግር ምክንያት,0
በራሴ ጊዜ,0
ባለደም,1
ችግር አለው,1
ጉዳዮችን ሊያነሳ ይችላል,0
ከልቡ ወደደ,1
ፍሬው ተንተርክኳል,1
ሁለትምህርትምህርትምህርት ቤት,1
አካል,0
ትንሽ ትንሽ ሰጠን,0
ፊጥኝ,0
ፀጥታ ሰፈነ,0
ልብ ለልብ,1
ሌባ ውጋት,1
ደስተኛ ነች,0
ማነብነብ ጀመረ,0
በህክምና ስህተት,0
መረጃዎችን በማሰባሰብ የተካሄደ,0
ለቅሶ ለመዋጥ,0
ግብረ ገብነት,0
ስብስብ,1
መስከረም ነጋ,1
በራዥ ከላሽ,1
አንደበቱ ረታ,1
ልቃቂት ለቀቀ,1
የህዘብ ዝግጅት,0
ህቅ ህቅ አደረገው,1
ተማሪዎች በቀረቡላቸው ርእሰጉዳዮች,0
ከምንባቡ የወጣትን ጥያቄዎች ይሰራሉ,0
ይህም የልቦለዱን ታሪክ,0
ሀሳበ ቢስ,1
ቁም ነገራም,1
መጥፎ ዜናዎች,0
ባጠፌታ እንዲከፍሏቸዉ,0
መቸውንም,1
ሽንተ መልካም,1
ድንበር ረገጠ,1
በማዳመጥ ጊዜ,0
ወፍራም አንጀት,0
ባህር ሸሽ,1
ሆሳእና ትንሳኤ,0
መኪናውን ቆሰቆሰ,1
ከቀደመ እውቀታችሁ ጋር,0
ስለዚህ የሚያደርጉት,0
አያያዥ ተብለው ይጠራሉ,0
የጭን በቅሎ,1
ነገሩን አብላላው,1
ተበታትነው ቀሩ,1
ወደድንም ጠላንም,0
የምታምር አንዲር,0
ሰነፍ ደካማ,0
የጥበቃ ሀይል,0
የነገር ቤት,1
መንግስት የሚያደርገዉ,0
ከገዛ ታሪካችን እንደተመለከትነው,0
ይህ እንግዳ ተቀባይነት,0
አበጥሮ ያውቃል,1
እጄን በቆረጠኝ ባላደረግሁት,1
ስራ ቤት,1
ሸሚዜን ለብሸ,0
ታዲየ,1
እባክሽ በሩን ዝጊው,0
ሙስጠፋ ነገ ይመጣል,0
አቅጣጫ በማሳየት ረገድ,0
ጣእመ ዜማ ያለው,0
ልቡን ከዳው,1
ጋለ,0
ዋጋ የለውም ተብሎ ይታሰባል,0
ጣፋጭ ነገር,0
መድሀኒት መቁረጥና,0
ሁለት ልብ,1
ድምፃዊ ትእግዚአብሄርትነት,0
ርእሰጉዳዩን እንዲረዱት,0
ስደት በአሁኑ ወጣት,0
ፈሪ ቦቅባቃ,0
ተባራሪ ነጋዴ,1
ትኩስ ሬሳ,0
ድህነት ሰለጠነ,1
ንባቡን ለበለበው,1
የድሀረማዳመጥ ጥያቄዎችን,0
ጋለሞታ,0
አቀለጠ,1
ተው ተው አለ,1
ይጨምረዋል እንጂ,0
የነበራት ወይዘሮ,0
ከሶማሌያዊያኑ,0
ቤት ይቁጠረው,1
ቋንቋውን በኮምፒዩተር መጠቀም መቻሉ,0
ቅመም,1
ለምለም እንጀራ,0
የትንቢት ጊዜ,0
ውጭ አገር,0
ቃላዊ ግጥሞች እንደሁኔታው ሊዜሙ,0
ቃናው ተለወጠ,1
ጥልቅ ውይይት ማድረግ,0
በባለፀጋ ልጅ,0
ጉዳዩን ተኮሰ,1
እግዜር ይማርሽ መች አለሽ,0
አመልህን ሰብስብ,1
እጁን ሰጠ,1
ብር ብሎ ሄደ,1
ልቡ ቀና,1
ሲያቀና ዋለ,1
አንድ ራሱን,1
የተጣለ የግብር መጠን,0
ምርዝ አደረገ,1
ለይቶ አየ,1
እንዲሁም በተለያዩ ክልሎች,0
የክፍለትምህርቱ ዝርዝር ይዘቶች,0
አይሁን,1
ዳኛ ረግጦ ሄደ,1
ልቡን በላው,1
ጠበል አስመታ,0
መተረቻ,1
ቅዱስ ባለጌ,1
ጀምሮ ሶማሊያ በእርስ በርስ ግጭት,0
ቆርረጠኝ,1
በሶ አበሰበሰ,1
ልበ ባህር,1
ሱሪ ቢጣልባት የምታረግዝ,1
ላንቺ ሊፈይድልሽ,0
ህልውናዋን የምታረጋግጥባቸው,0
ኢትዮጵያ ብዙ መንፈሳዊ ተአምራት,0
መሬት ቁና,1
ይህች ልጅ,0
የሰውልጅ ቁሳዊ,0
በቃል እንዲመልሱ ያድርጉ,0
ሰነበታችሁ,0
የደረደራቸው ውብ,0
በችግር ምክንያት,0
ረገፈ,1
መከዳ አቃፊ,1
አባቱ,1
ክሱን አዳመጠ,0
ቀወት ጣርማ በር,0
ከዚህ አመተ ምህረት በሞት የተለዩ,0
ሳል ተከለበት,1
አሜን አሜን,0
በር ከፋች,1
የሚቻል ከሆነ,0
የተከተለ,0
የሀረጋት ተዋቃሪዎች,0
አጎላማሽ,0
ምንም ሳይኖራቸው,0
ርጥብ አማኝ,1
ልቡ ከዳው,1
ርጥባን,1
ቅጭታም,1
ብቅ ጥልቅ አለ,1
የጣላቸው ግዴታዎች እንደነበሩ,0
በሙያቸው ስራ ያገኛሉ,0
በጎ አድራጎት,0
የስሜት መነቃቃት,0
ስሜት ዜማው ይለያያል,0
ከአስር ያላነሱ ክሊኒኮች,0
አይሆንም,0
የሰራችው የሚበረክት,0
የተባሉ ባልና ሚስት ነበሩ,0
አሉታዊ,0
ሰማይ ጠቀስ,1
ብቅል አበቀለ,0
ተልባ,1
ብልቱን መታው,1
ሙልጭ አደረገ,0
ምች አደር,1
አብራጃ,1
በመጠቀም,0
ባይሰሙ አጥንታቸዉ,0
ልበ ፈሪ,1
ሁነኛ,1
በል ልበልህ,1
አባ ሰንጋ,1
ቆጠረ,1
ነገር ቆሰቆሰ,1
አቅም ሳይፈቅድ,0
ለበቃ ለባቃ,1
ያገኙትን ኦፓል ይዘው ብቅ ይላሉ,0
የጥርስ ስጋ,1
አይነ ሌባ,1
ዘመናዊ ህክምና,0
መነሻ ሆነው ያገለግላሉ,0
ሲያቀና ዋለ,1
ሳት አድረገ,1
ሰልፍ ዉጣ,1
የማርያም መቀነት,1
በረት ድስት,0
ግጥም ቃላዊ በሆነ መንገድ,0
ደመ መምህር,1
ያ የቁራ መልክተኛ በዛው ቀረ,1
እንደሀገራቸው በኖሩባት,0
የሀገራችን ችግር,0
በርካታ ወጣቶች ከእለት ጉርስ አልፈው,0
አስራ ሰባት አመት ሲሆነው,0
አንድ ጊዜ,0
በቀጥታ የድሀረማዳመጥ,0
ያዝ ለቀቅ,0
በዚህም ምክንያት በህይወቱ,0
ከነቅራቅንቦው ከነሙሉ ጓዙ,0
የአሁን ጊዜ,0
በቀን በተወሰኑና ሰው በማይበዛባቸው,0
ነገሩን ረገጠ,1
ከሰው ልጅ ንቃተ ህሊና,0
ሀሳብ ተሰነቀረብኝ,1
በኦፓል ቁፋሮ ስራ ላይ ያሳልፋሉ,0
ቀንበር ጫነ,1
ቁልፍ ሰው,1
ስንዝር መሬት,1
ምክሩ አጥንት ይሰብራል,1
ተሌላ ሰው አፍ ሰማሁት,0
የሰማይ ስባሪ የሚያህል,0
ሴራ መታ,1
ተሻሽሎ በቀረበው,0
ልትኖር አትችልም,0
መለየት መቻላቸውን,0
አፉን አሾለ,1
በመቶ ሽህዎች የሚቆጠሩ,0
መገዘዝ ፊት,1
መሰራረቅ,1
ሊያስፈልግ ይችላል,0
ጥቂት ገንዘብ,0
ልበ ደረቅ,1
በተለይም ከቋንቋ ትምህርት ጋር,0
የሚል ብሂል ይዘን እንኖራለን,0
ከተማ ቆረቆረ,1
በአመተ ምህረት አቀፍ ደረጃ,0
እንደመርግ ይጫንሀል,0
አፉን አሾለ,1
አራገፈ,1
ሰውነቴ በረዶ,1
መምህራን አሳታፊ,0
ራቤ,1
ልብስህን አዉልቅ,0
ሞተር አስነሳ,1
እንደመሆኑ መጠን,1
በአንድ መስሪያ ቤት የፅዳት ሰራተኛ,0
ደስታቸው ወደር የለውም,0
ልቡ ቆሰለ,1
የሰደድ እሳት,1
የአሰብ ወደብ,0
አሳቡን ሚያከብሩለት,0
ምንባቡን ለማንበብ በቂ ጊዜ ይስጧቸው,0
የመጨረሻውን ያጠረ ፅሁፍ ቅጂ መፃፍ,0
ተቋቋመው,1
ተሆነ ተሆነ,1
ይህ የምሁሮች መሰደድ,0
ገበታ ሰራ,0
ታች አብሽ ወረደ,1
ረዘም ያለ ንግግርን አዳምጦ,0
በር መታ,1
አመስጋኝ አማሳኝ,1
በዛብህ ተነሳ,0
ምስጋናዉን አጣምሮ,0
መድሀኒት ለመቁረጥ,0
ቃርያው በሰለ,1
አደብ ገዛ,0
አሳከረ,1
ለማለት ያህል,0
ለጥፎ ባጋራው መረጃ መሰረት,0
ተው ተው አለ,1
ልበ ጎዶሎ,1
ውበት,0
አንድን ቃል በተለያዩ አረፍተነገሮች,0
ልበ ቢስ,1
በሰዎች ቆፈን ውስጥ ትገባለህ,0
ሽብሽብ አደረገ,1
መንገዱ ቀና,1
በዛብህ አለመኖሩን ትሰማና,0
ተንኮታክተው ይሞታሉ,0
መፅሀፍ ቅዱስ,0
የሰጡትን ይይዛል,1
ሀብተ ስንኩል,1
ልቦለድ ለመፃፍ ስንነሳ ልናተኩርባቸው,0
ቤት ለቤት,1
የሰይጣን ፈረስ,1
ልበ ገር,1
አረፍ ለማለት ቤታቸው ይሄዳሉ,0
ባዝራ ተድንጉላ,1
ቃል በቃል,1
በመሆናቸው የሰው ልጆችን,0
ተቋጠረ,1
ዘመደ ብዙ,0
በሀዘን ሰጠመ,1
ዋጋ አሳበረ,1
ሀይማኖቱን ለወጠ,0
መምህራን በሚያስተምሩበት ጊዜ,0
ደራርቦ ደረሰበት,0
ሆዱ ተቆለፈ,1
በቃል እንዲመልሱ ያድርጉ,0
በቁፋሮ ሂደት እስከሰው ህይዎት መጥፋት,0
ሽልማትና ርዳታ አግኝተናል,0
ባጣ ባጣ,1
መሬት አሳመው,1
አሸናው,1
ፊታዉራሪ መሸሻ,0
ሞላጫ ሌባ,1
ግንኙነት ሊኖራቸው ይገባል,0
ስራት ለበሰ,1
እድሜው ተበጠሰ,1
መረጃ ከሰንጠረዥ ውስጥ,0
እራስን መቻል,0
ሞት ሞት ሸተተው,1
አራጠበ,1
ከስማዊ ሀረግ ጋር ተዋቃሪዎች,0
ስንቱን አየን,0
ሀገራችን የተለያዩ ስራዎችን,0
ጭራ ቀረሽ,1
ግላዊ እድገት,0
ፎቶ ኮፒ,0
ቁጭ ቁጭ አደረገ,1
ገበያዎች በመሸጥ ላይ የሚገኝ,0
ዉሀ አለች,0
የምንባብን ሀሳብ በራስ አባባል መግለፅ,0
የሰማንያ ሚስት,1
በቃልሉ ፀና,1
ከአፄ ቴዎድሮስ ጀምሮ,0
እየቆየም ጥሩ ተናጋሪ,0
ብስል ሰው,1
ዝም አለማለቴ,0
በዛሁ ቀንሱልኝ አለ,1
አንጀቴ ቁልፍ አለ,1
ቀንዱን ተመታ,1
ስልጣን እየጨመረ ይሂድ,0
የወር ቀለብ,0
ቁሞች,1
ህፃን ልጅ,0
የገና ዛፍ,0
ልቡ ቀዘቀዘ,1
በነገር ሸቀጠ,1
ቤት ይቁጠረው,1
ከጥገኝነት ወጣ,0
በሱስ የተጠመዱ ሰዎች,0
ከልኩ አለፈ,1
አመሳቅሎ ለበሰ,1
ቀልበ ቢስ,1
ሱሪ ቢጣልባት የምታረግዝ,1
መንገድ አሳበረ,1
መሙያ አጎላማሽ መስተአምር,0
ቆነደደ,1
ባለ ቀትር,1
የሴት ምራቋ ደንዳና,1
እነዚህ አርመናዊያን,0
መቆሚያ መቀመጫ ያሳጡብኛል,0
ጨዋታው ቀለጠ,1
የሚኖሩ ባለታሪኮች,0
የንግግር ክህሎቶቹን አሳድጓል,0
የቤት እቃ,0
በክርክር ጊዜ ትኩረት,0
ቀልባቸውን ቢስበው አንድ መላ ይዘይዳሉ,0
ቃል አልገባም,0
ክፉና በጎ,1
ለሚያገለግል ህዋስ,0
ሳር እግዚአብሄር,1
እጅህን ሰብስብ,1
ምርጊት ፊት,1
አልላዋቂ መሆን,0
ሁሉን አቀፍ,0
ልቡ አላረፈም,1
ከሚጠቀምባቸው መካከል,0
ቅል አንገት,1
ስመ ጥቁ,1
ጊዜ ልትሰጭው አይገባም,0
ምስጢር ባከነ,1
ቆይታ ያዘ,1
በዚያም በዛብህ አባይ በርሀ ላይ,0
ትምህርት ቀሰመ,1
ምርጫው የአንተ,0
አዲስ ልብስ,0
ቀፎ ለቀፎ,1
አድማ መታ,1
ተገቢ አገላለፅ ላይ የተመሰረተ,0
አርአያነት ለመፍጠር,0
ከካናዳ አሜሪካ,0
የተሰጡ መነሻ መልሶች,0
ፍቅር ይሉኝታዋን,0
ላይ አሰጡት,0
እንዲያሻሽል ረድቶታል,0
አንዳንድ ነገር,0
ጉንፋኑ በሰለ,1
አስፈራራው,0
ቆይቶ ቆይቶ,1
ቀይ ሽንኩርት,0
ስልጡን አፍ,1
በተጨማሪ ሌሎችም,0
አየር ጤና,0
ተናደደ ተበሳጨ,0
ቅስሙ ተሰበረ,1
ቃሪያ ጥፊ,1
ቆዳ መሬት,1
የግብርና ስራቸውን ሰርተው ሲጨርሱ,0
መሟጠጫ,1
መኸሩ ሳተ,1
ውይ ብርድ,0
ያለው የመግባባት ደረጃ,0
አይኑ ይሳሳል,1
የመፃፍ ልምድን ማዳበር ይጠቅመናል,0
ይህንን የመምህር መምሪያ,0
ጀርባውን መነጠረው,1
በደስታ መምህር,0
ቁመት አለብኝ,1
ለቃላት ተመሳሳይ ፍቺ,0
ሩቅ ሀገር,0
አከንባሎ ሰበረ,1
ድክም ባለ ድምፅ ትመልሳለች,0
ምግብ ቤት,0
ቅኔ ነጋሪ,1
ቀኝ ቀኙን ያስመልክትህ,1
በጋራ መሻት ያስፈልጋል,0
ላይ ላዩን ሄደ,1
ሽንት,1
ትምህርት ተማረ,0
ቅሬታ ገባው,1
የሚመስላት አጥታ,0
በር ከፋች,1
ቃላዊ ግጥም እየተባለ ይጠራል,0
የጎድን በር,1
አንዳች ነገር,0
ተገቢ ስርአተነጥቦች በተገቢ ቦታቸው,0
ክፉ ነገር ረመጠብኝ,1
ስለምእላድና ቃል,0
ለቅሶ ለመዋጥ,0
ሹም ሽር,1
ባህርይ,0
አልላዋቂ መሆን,0
መሸጦ,1
ከብቱ ጥርሱን ሰብሯል,1
መሬቱ ተርቧል,1
ስሜትህ ይጎፈንናል,0
ፍቃድ ሞላ,1
ከንፈሯን መገመገው,1
ልቡ ራሰ,1
በተጨማሪ በአማራ,0
ሆሳእና ትንሳኤ,0
መሰንቆ መታ,1
በራስ አባባል የተፃፈው ሙከራ,0
በየምክንያቱ,0
ረሳ,1
የቂጥ ማረፊያ,1
